"","uniqueID","gender","firstCount","lastCount","midCount","allCount","firstCount15","lastCount15","midCount15","allCount15"
"211814","Rollin Brant","male",0,0,1,1,0,0,0,0
"211816","Rollo P Villareal","male",1,0,0,1,0,0,0,0
"211819","Romain Guillemain","male",0,0,7,7,0,0,5,5
"211821","Romain Gherardi","male",0,0,1,1,0,0,0,0
"211822","Romain Capoulade","male",3,0,5,8,3,0,5,8
"211828","Romain Girardot","male",0,0,1,1,0,0,0,0
"211829","Romain Perrier","male",0,0,3,3,0,0,0,0
"211832","Romain Chopard","male",0,0,3,3,0,0,2,2
"211834","Romain Didier","male",1,0,0,1,1,0,0,1
"211835","Romain Gallet","male",1,0,2,3,1,0,2,3
"211836","Romain Sonneville","male",0,0,1,1,0,0,1,1
"211846","Romain Eschalier","male",1,0,0,1,1,0,0,1
"211847","Romain Cassagneau","male",0,0,1,1,0,0,1,1
"211849","Romaina Iqbal","unknown",1,0,1,2,0,0,1,1
"211851","Romalisa Miranda-Peats","unknown",0,0,2,2,0,0,0,0
"211852","Romalisa Miranda","unknown",0,0,1,1,0,0,0,0
"211854","Roman A Gebauer","male",1,0,5,6,0,0,3,3
"211855","Roman L Haberl","male",7,1,8,16,0,0,0,0
"211861","Roman Pfitzner","male",0,0,1,1,0,0,0,0
"211862","Roman Pfister","male",1,0,2,3,1,0,1,2
"211863","Roman Panovsk??","male",0,0,1,1,0,0,0,0
"211864","Roman Arnold","male",0,0,4,4,0,0,1,1
"211868","Roman Komorovsky","male",0,0,1,1,0,0,0,0
"211869","Roman Brenner","male",0,0,2,2,0,0,2,2
"211872","Roman Fischbach","male",0,0,1,1,0,0,0,0
"211874","Roman Mikl?­k","male",0,0,1,1,0,0,0,0
"211876","Roman Kepski","male",0,0,1,1,0,0,0,0
"211878","Roman Radykewicz","male",0,0,1,1,0,0,0,0
"211880","Roman Schoenauer","male",0,0,2,2,0,0,2,2
"211883","Roman Kreuzhuber","male",0,0,1,1,0,0,1,1
"211884","Roman Leischik","male",0,0,1,1,0,0,0,0
"211886","Roman Herzig","male",0,0,1,1,0,0,1,1
"211888","Roman Wesolowski","male",0,0,1,1,0,0,1,1
"211890","Roman Miklik","male",0,0,2,2,0,0,2,2
"211893","Roman Gaehwiler","male",0,0,1,1,0,0,1,1
"211894","Roman Karst","male",0,0,1,1,0,0,0,0
"211897","Roman Klemz","male",0,0,1,1,0,0,1,1
"211899","Roman Wojdyla","male",0,0,1,1,0,0,1,1
"211904","Romana Sch?¤fer","female",1,0,0,1,0,0,0,0
"211905","Romanee Chaiwarith","unknown",0,0,1,1,0,0,1,1
"211906","Romaric Lacroix","male",0,0,1,1,0,0,1,1
"211907","Romaric Croes","male",0,0,1,1,0,0,0,0
"211908","Romeo Frassani","male",0,0,2,2,0,0,0,0
"211910","Romergryko G Geocadin","unknown",0,0,4,4,0,0,3,3
"211914","Romhild Hoogeveen","unknown",0,0,1,1,0,0,0,0
"211915","Romina Verardo","female",0,0,2,2,0,0,0,0
"211917","Rommel G Tirona","male",0,0,1,1,0,0,1,1
"211918","Romuald Mentaverri","male",0,0,1,1,0,0,1,1
"211919","Romuald Wojnicz","male",0,1,2,3,0,1,1,2
"211921","Romuald Biczysko","male",0,0,1,1,0,0,0,0
"211923","Romualdo Belardinelli","male",4,0,3,7,1,0,0,1
"211930","Romy Franken","female",1,0,2,3,1,0,2,3
"211931","Romy A Ryan","female",0,0,1,1,0,0,1,1
"211933","Romy Gaillard","female",2,0,0,2,2,0,0,2
"211935","Romy Ubrich","female",1,0,0,1,1,0,0,1
"211937","Ron Waksman","male",12,22,29,63,3,9,7,19
"211938","Ron M Oren","male",1,0,8,9,0,0,0,0
"211939","Ron M C Herings","male",0,1,1,2,0,0,1,1
"211940","Ron T van Domburg","male",8,5,62,75,0,0,10,10
"211942","Ron Blankstein","male",7,13,25,45,3,12,22,37
"211945","Ron T Gansevoort","male",0,2,6,8,0,2,5,7
"211946","Ron J G Peters","male",5,4,25,34,0,1,3,4
"211947","Ron Do","male",0,0,3,3,0,0,3,3
"211950","Ron Wald","male",0,0,2,2,0,0,0,0
"211952","Ron P Caputo","male",0,0,1,1,0,0,0,0
"211981","Ron Simon","male",0,0,1,1,0,0,0,0
"211989","Ron C Hoogeveen","male",0,1,11,12,0,1,8,9
"212002","Ron T Van Domburg","male",0,0,4,4,0,0,0,0
"212004","Ron Berger","male",0,0,1,1,0,0,0,0
"212005","Ron C Li","male",0,0,1,1,0,0,1,1
"212025","Ron H N van Schaik","male",0,0,1,1,0,0,1,1
"212027","Ron Goeree","male",0,1,1,2,0,1,0,1
"212037","Ron Pisters","male",0,0,3,3,0,0,1,1
"212056","Ron MacWalter","male",0,0,1,1,0,0,0,0
"212063","Ron-Bin Hsu","male",1,0,1,2,0,0,1,1
"212068","Ron Carere","male",0,0,1,1,0,0,0,0
"212082","Ron Wolterbeek","male",0,0,1,1,0,0,0,0
"212088","Ron Butterly","male",0,0,1,1,0,0,0,0
"212109","Ron Ben-Simon","male",0,0,1,1,0,0,0,0
"212122","Ron M Walls","male",0,0,2,2,0,0,0,0
"212127","Ron Sella","male",0,0,1,1,0,0,0,0
"212156","Ron Ree","male",0,0,1,1,0,0,1,1
"212163","Ron White","male",0,0,1,1,0,0,0,0
"212172","Ron J Peters","male",0,0,2,2,0,0,2,2
"212181","Ron Alcalai","male",0,0,1,1,0,0,0,0
"212219","Rona Limor","female",0,0,1,1,0,0,0,0
"212220","Ronak Delewi","male",1,0,1,2,1,0,1,2
"212221","Ronak Patel","male",0,0,1,1,0,0,1,1
"212222","Ronak Rajani","male",0,1,1,2,0,1,1,2
"212225","Ronald J Prineas","male",0,2,17,19,0,0,4,4
"212226","Ronald K Binder","male",3,1,13,17,3,1,13,17
"212227","Ronald S Freudenberger","male",2,0,3,5,0,0,0,0
"212228","Ronald D Berger","male",1,5,26,32,0,0,1,1
"212230","Ronald M Witteles","male",4,2,1,7,1,0,1,2
"212232","Ronald P Caputo","male",0,0,10,10,0,0,2,2
"212234","Ronald M Krauss","male",4,13,10,27,0,2,3,5
"212235","Ronald J Krone","male",5,1,13,19,0,0,2,2
"212236","Ronald G Victor","male",0,5,8,13,0,1,1,2
"212237","Ronald E Law","male",1,1,3,5,0,0,0,0
"212240","Ronald M Lauer","male",1,6,4,11,0,0,0,0
"212241","Ronald A Simon","male",2,5,17,24,0,0,1,1
"212243","Ronald S Kuzo","male",0,1,3,4,0,0,0,0
"212246","Ronald A Stine","male",0,0,2,2,0,0,0,0
"212247","Ronald M Peshock","male",2,9,12,23,0,0,2,2
"212249","Ronald J Oudiz","male",2,0,15,17,1,0,3,4
"212251","Ronald M Oren","male",0,0,1,1,0,0,0,0
"212253","Ronald D Smith","male",0,1,1,2,0,0,0,0
"212255","Ronald Polinsky","male",0,1,0,1,0,1,0,1
"212257","Ronald W Hilwig","male",1,0,14,15,0,0,0,0
"212258","Ronald H Goldstein","male",0,0,1,1,0,0,1,1
"212265","Ronald H Selvester","male",0,1,7,8,0,0,1,1
"212268","Ronald Schmidt","male",0,0,1,1,0,0,0,0
"212269","Ronald G Carere","male",0,0,11,11,0,0,0,0
"212270","Ronald G Kaczmarek","male",0,0,1,1,0,0,0,0
"212274","Ronald W Dollens","male",0,0,1,1,0,0,0,0
"212276","Ronald W Joyner","male",0,2,4,6,0,0,0,0
"212286","Ronald W Williams","male",0,0,1,1,0,0,1,1
"212288","Ronald C Petersen","male",0,0,2,2,0,0,0,0
"212291","Ronald W Millard","male",1,0,5,6,0,0,1,1
"212294","Ronald P Karlsberg","male",0,1,2,3,0,1,2,3
"212298","Ronald M A Henry","male",1,0,4,5,0,0,2,2
"212300","Ronald V Lacro","male",0,2,1,3,0,2,0,2
"212301","Ronald M Fairman","male",0,1,2,3,0,1,2,3
"212309","Ronald Van Beneden","male",0,0,1,1,0,0,0,0
"212311","Ronald Wilders","male",0,0,7,7,0,0,0,0
"212312","Ronald B Goldberg","male",2,0,3,5,1,0,1,2
"212314","Ronald A Mucci","male",0,0,2,2,0,0,0,0
"212317","Ronald Mariani","male",0,0,4,4,0,0,0,0
"212318","Ronald Klein","male",0,0,4,4,0,0,1,1
"212321","Ronald J Kanter","male",2,0,4,6,1,0,3,4
"212336","Ronald A Li","male",0,3,0,3,0,0,0,0
"212337","Ronald J Carere","male",0,0,1,1,0,0,0,0
"212342","Ronald A Cooper","male",4,0,1,5,0,0,0,0
"212348","Ronald K Charlton","male",0,0,3,3,0,0,1,1
"212350","Ronald D Wuttke","male",0,0,2,2,0,0,0,0
"212352","Ronald G Pirrallo","male",0,0,1,1,0,0,0,0
"212363","Ronald W Day","male",1,0,4,5,0,0,1,1
"212370","Ronald G Pearl","male",0,0,3,3,0,0,1,1
"212372","Ronald J Raymond","male",2,0,0,2,0,0,0,0
"212375","Ronald M Lazar","male",1,0,4,5,0,0,4,4
"212379","Ronald de Krijger","male",0,0,1,1,0,0,0,0
"212380","Ronald Naumann","male",0,0,1,1,0,0,1,1
"212391","Ronald I Clyman","male",2,1,2,5,0,0,0,0
"212394","Ronald T Wakai","male",1,3,0,4,0,1,0,1
"212397","Ronald E Gordon","male",0,0,3,3,0,0,0,0
"212402","Ronald Jones","male",0,0,1,1,0,0,1,1
"212406","Ronald E Aubert","male",0,0,1,1,0,0,0,0
"212414","Ronald B Tanke","male",0,1,0,1,0,0,0,0
"212419","Ronald P Stolk","male",0,0,2,2,0,0,1,1
"212427","Ronald I Shorr","male",0,0,1,1,0,0,0,0
"212432","Ronald D Lee","male",0,0,2,2,0,0,2,2
"212435","Ronald J Vagnozzi","male",0,0,3,3,0,0,3,3
"212436","Ronald T Gansevoort","male",0,0,1,1,0,0,1,1
"212449","Ronald L Dalman","male",1,1,1,3,0,0,0,0
"212457","Ronald S McKechnie","male",1,0,0,1,0,0,0,0
"212458","Ronald M Weintraub","male",0,2,5,7,0,0,0,0
"212460","Ronald P Taylor","male",0,0,1,1,0,0,0,0
"212470","Ronald A Thisted","male",0,0,2,2,0,0,0,0
"212480","Ronald H?¶dl","male",0,0,1,1,0,0,0,0
"212481","Ronald Korthuis","male",0,0,1,1,0,0,1,1
"212484","Ronald Boellaard","male",0,0,2,2,0,0,1,1
"212487","Ronald J Bass","male",0,0,1,1,0,0,1,1
"212495","Ronald Ching-Wan Ma","male",1,0,0,1,0,0,0,0
"212512","Ronald G Schwartz","male",1,0,1,2,0,0,0,0
"212515","Ronald Zolty","male",0,0,3,3,0,0,0,0
"212523","Ronald van Beneden","male",0,0,1,1,0,0,0,0
"212526","Ronald Gangnon","male",0,0,1,1,0,0,0,0
"212531","Ronald Clasen","male",0,0,1,1,0,0,0,0
"212536","Ronald A Bronicki","male",0,0,1,1,0,0,1,1
"212541","Ronald Tilz","male",0,0,1,1,0,0,1,1
"212544","Ronald L Akehurst","male",0,0,2,2,0,0,2,2
"212551","Ronald J P Bronsaer","male",0,0,2,2,0,0,0,0
"212561","Ronald Crystal","male",0,0,1,1,0,0,0,0
"212576","Ronald B Skorstad","male",0,0,1,1,0,0,0,0
"212577","Ronald Horswell","male",0,0,1,1,0,0,1,1
"212584","Ronald J A Wanders","male",0,0,1,1,0,0,0,0
"212602","Ronald G Levitan","male",0,0,1,1,0,0,0,0
"212607","Ronald H Lekanne Dit Deprez","male",0,0,1,1,0,0,1,1
"212616","Ronald D McKinney","male",0,0,1,1,0,0,0,0
"212620","Ronald Karnik","male",0,0,1,1,0,0,0,0
"212623","Ronald Rubenstein","male",0,0,1,1,0,0,0,0
"212645","Ronald G Jenkins","male",0,0,1,1,0,0,1,1
"212654","Ronald B Williams","male",0,0,1,1,0,0,0,0
"212660","Ronald Str?¤ter","male",0,0,1,1,0,0,0,0
"212662","Ronaldo S L Lima","male",1,0,0,1,0,0,0,0
"212663","Ronaldo Bueno","male",0,0,1,1,0,0,1,1
"212664","Ronan J Curtin","male",0,0,3,3,0,0,0,0
"212665","Ronan M Conroy","male",1,1,7,9,0,0,0,0
"212669","Ronan P Killeen","male",1,0,0,1,0,0,0,0
"212674","Ronan Roussel","male",0,1,1,2,0,1,1,2
"212676","Ronan Margey","male",0,0,1,1,0,0,1,1
"212680","Ronen Gurvitch","male",1,0,5,6,1,0,3,4
"212681","Ronen Rubinshtein","male",3,0,1,4,0,0,0,0
"212685","Ronen Beeri","male",3,1,3,7,0,1,3,4
"212689","Ronen Jaffe","male",3,0,1,4,0,0,0,0
"212695","Ronen Durst","male",0,0,1,1,0,0,0,0
"212702","Ronenn Roubenoff","unknown",0,0,1,1,0,0,0,0
"212703","Roney O Sampaio","male",0,0,2,2,0,0,0,0
"212705","Rong-Fang Shi","female",0,0,1,1,0,0,0,0
"212706","Rong Yang","female",0,0,1,1,0,0,1,1
"212707","Rong Bai","female",0,0,10,10,0,0,8,8
"212708","Rong Tian","female",0,5,2,7,0,1,0,1
"212709","Rong Lin","female",0,0,1,1,0,0,1,1
"212711","Rong Lu","female",0,0,1,1,0,0,1,1
"212712","Rong Zhang","female",1,0,4,5,0,0,1,1
"212713","Rong Tang","female",0,0,6,6,0,0,0,0
"212714","Rong Liu","female",0,0,1,1,0,0,0,0
"212717","Rong Xiao","female",0,0,1,1,0,0,0,0
"212721","Rong Xiang","female",0,0,1,1,0,0,1,1
"212728","Rong Song","female",0,0,1,1,0,0,0,0
"212729","Rong Zeng","female",0,0,1,1,0,0,1,1
"212732","Rong Wu","female",1,0,0,1,0,0,0,0
"212735","Rong Rong","female",0,0,1,1,0,0,1,1
"212739","Rong Li","female",0,0,2,2,0,0,0,0
"212741","Rong Rui Zhao","female",0,0,1,1,0,0,0,0
"212745","Rong Zhou","female",1,0,0,1,0,0,0,0
"212746","Rong Chu","female",0,0,1,1,0,0,1,1
"212748","Rong Hu","female",0,0,1,1,0,0,1,1
"212750","Rongchuan Yue","unknown",0,0,1,1,0,0,1,1
"212751","Ronghui Yu","unknown",0,0,1,1,0,0,0,0
"212752","Rongli Zhang","unknown",0,0,2,2,0,0,2,2
"212754","Rongliang Xu","unknown",0,0,1,1,0,0,1,1
"212755","Ronglih Liao","unknown",1,2,13,16,0,1,3,4
"212771","Rongling Li","unknown",0,0,1,1,0,0,1,1
"212772","Rongmei Zhang","unknown",0,0,1,1,0,0,1,1
"212773","Rongxia Li","unknown",0,0,1,1,0,0,1,1
"212774","Rongying Li","unknown",1,0,0,1,1,0,0,1
"212775","Roni Haklai","male",0,0,1,1,0,0,0,0
"212776","Ronit Katz","female",1,0,11,12,0,0,6,6
"212777","Ronit V Oren","female",0,0,1,1,0,0,0,0
"212782","Ronit Calderon-Margalit","female",0,0,1,1,0,0,1,1
"212783","Ronit Lavi","female",0,0,2,2,0,0,0,0
"212792","Ronja Hollstein","female",0,0,1,1,0,0,1,1
"212793","Ronn E Tanel","male",0,1,2,3,0,0,0,0
"212796","Ronna H Berezin","female",0,0,9,9,0,0,0,0
"212805","Ronnie Willenheimer","male",1,2,4,7,0,0,4,4
"212806","Ronnie Aronson","male",0,0,1,1,0,0,1,1
"212811","Ronnie Ramadan","male",0,0,1,1,0,0,1,1
"212812","Ronnie J Mignella","male",0,1,0,1,0,0,0,0
"212815","Ronnier J Aviles","unknown",1,0,5,6,0,0,0,0
"212821","Ronny R Buechel","male",1,2,6,9,1,2,6,9
"212824","Ronny Bell","male",0,0,2,2,0,0,1,1
"212830","Ronny Myhre","male",0,0,1,1,0,0,1,1
"212831","Ronny Alcalai","male",1,0,0,1,0,0,0,0
"212834","Ronny Jiji","male",0,0,1,1,0,0,1,1
"212835","Rony Mathew","male",0,0,1,1,0,0,1,1
"212836","Rony Lahoud","male",1,0,0,1,1,0,0,1
"212837","Roo Byrom","female",0,0,1,1,0,0,1,1
"212838","Roope K Sihvola","male",2,0,2,4,0,0,0,0
"212842","Roopen Arya","unknown",0,1,0,1,0,1,0,1
"212843","Roopinder Kaur Sandhu","unknown",0,0,4,4,0,0,4,4
"212844","Roopinder K Sandhu","unknown",2,0,1,3,1,0,0,1
"212850","Roos F Marsman","female",1,0,1,2,1,0,1,2
"212851","Roos F J Marsman","female",1,0,1,2,1,0,1,2
"212854","Roosevelt Bryant","male",0,0,1,1,0,0,1,1
"212855","Roozbeh Ahmadi","male",0,0,1,1,0,0,0,0
"212856","Rory Hachamovitch","male",11,4,22,37,2,1,9,12
"212858","Rory R Koenen","male",0,0,6,6,0,0,5,5
"212859","Rory Childers","male",0,0,12,12,0,0,0,0
"212860","Rory B Weiner","male",2,1,6,9,1,1,6,8
"212861","Rory O'Hanlon","male",1,0,4,5,0,0,2,2
"212865","Rory E Morty","male",0,0,1,1,0,0,0,0
"212870","Rory Collins","male",0,7,7,14,0,5,4,9
"212879","Rory Wolfe","male",0,0,1,1,0,0,0,0
"212911","Rory Johnson","male",0,0,1,1,0,0,1,1
"212941","Rory Curtis","male",0,0,1,1,0,0,0,0
"212944","Rosa Liperoti","female",1,0,0,1,1,0,0,1
"212945","Rosa Gilabert","female",0,0,2,2,0,0,0,0
"212946","Rosa A Hern??ndez","female",1,0,3,4,0,0,0,0
"212947","Rosa-Maria Lid??n","female",2,4,6,12,0,0,1,1
"212948","Rosa Maria Bruno","female",3,0,2,5,3,0,1,4
"212949","Rosa Sicari","female",3,2,5,10,0,2,1,3
"212951","Rosa Laura E van Loon","female",1,0,0,1,1,0,0,1
"212953","Rosa B Thorolfsdottir","female",1,0,0,1,1,0,0,1
"212956","Rosa Macias-Ruiz","female",0,0,1,1,0,0,0,0
"212957","Rosa L E van Loon","female",0,0,1,1,0,0,1,1
"212958","Rosa M Bruno","female",0,0,1,1,0,0,1,1
"212960","Rosa Dominguez","female",0,0,2,2,0,0,0,0
"212961","Rosa Dacosta","female",0,0,1,1,0,0,0,0
"212963","Rosa Roccaforte","female",0,0,1,1,0,0,0,0
"212965","Rosa S??nchez-Aquino","female",0,0,2,2,0,0,1,1
"212969","Rosa Raimondo","female",0,0,1,1,0,0,0,0
"212970","Rosa Poddighe","female",0,0,1,1,0,0,0,0
"212972","Rosa M Lamuela-Ravent??s","female",0,0,1,1,0,0,1,1
"212975","Rosa Legood","female",0,0,1,1,0,0,0,0
"212976","Rosa Maria Lid??n","female",0,0,1,1,0,0,0,0
"212977","Rosa Carnuccio","female",0,0,1,1,0,0,0,0
"212980","Rosa-Maria Rodriguez","female",0,0,2,2,0,0,0,0
"212981","Rosa DaCosta","female",0,0,1,1,0,0,0,0
"212982","Rosa Ana Hern??ndez-Antol?­n","female",0,0,1,1,0,0,0,0
"212983","Rosa Levy","female",0,0,1,1,0,0,0,0
"212987","Rosa Argueso","female",0,0,1,1,0,0,1,1
"212994","Rosa Maria Marfisi","female",0,0,2,2,0,0,0,0
"212996","Rosa M Soto-Ruiz","female",1,0,0,1,1,0,0,1
"213004","Rosa Garc?­a","female",0,0,1,1,0,0,0,0
"213005","Rosalba Patella","female",0,0,1,1,0,0,1,1
"213006","Rosalba Massaro","female",0,0,2,2,0,0,0,0
"213008","Rosalia Giannone","female",0,0,1,1,0,0,0,0
"213009","Rosalia Mendez-Otero","female",0,0,1,1,0,0,0,0
"213010","Rosalia Zangari","female",0,0,1,1,0,0,1,1
"213011","Rosalia Lo Piccolo","female",0,0,1,1,0,0,0,0
"213012","Rosalie Cosgriff","female",0,0,1,1,0,0,0,0
"213013","Rosalie R Phillips","female",0,1,0,1,0,0,0,0
"213014","Rosalind J Wright","female",0,1,0,1,0,1,0,1
"213015","Rosalind P Fabunmi","female",0,0,9,9,0,0,0,0
"213020","Rosalind Raine","female",0,0,1,1,0,0,1,1
"213021","Rosalind Korsin","female",0,0,1,1,0,0,1,1
"213022","Rosalind A Breslow","female",0,1,0,1,0,0,0,0
"213027","Rosalinda Palmieri","female",0,0,2,2,0,0,1,1
"213028","Rosalinda Madonna","female",3,0,1,4,1,0,0,1
"213033","Rosalyn P Scott","female",0,0,1,1,0,0,0,0
"213034","Rosamaria Tommasoli","female",0,0,1,1,0,0,0,0
"213035","Rosamaria Montesanti","female",0,0,1,1,0,0,0,0
"213036","Rosamaria Salvi","female",0,0,1,1,0,0,0,0
"213037","Rosamaria Marfisi","female",0,0,1,1,0,0,0,0
"213040","Rosamund McNair","female",0,0,2,2,0,0,0,0
"213042","Rosana Hern??ndez","female",0,1,11,12,0,1,1,2
"213043","Rosana Hernandez","female",0,1,4,5,0,1,2,3
"213046","Rosana Hernandez-Antol?­n","female",0,0,1,1,0,0,0,0
"213047","Rosana Hern??ndez-Antolin","female",0,0,1,1,0,0,0,0
"213050","Rosana Hern??ndez-Antol?­n","female",0,0,7,7,0,0,0,0
"213051","Rosana Hernandez-Antolin","female",0,0,4,4,0,0,3,3
"213057","Rosana Hernandez Antolin","female",0,1,0,1,0,0,0,0
"213074","Rosane Nisenbaum","female",0,0,1,1,0,0,1,1
"213075","Rosangela Cocchia","female",0,0,1,1,0,0,0,0
"213076","Rosanna C Chan","female",0,0,11,11,0,0,0,0
"213078","Rosanna Rahman","female",0,0,1,1,0,0,0,0
"213079","Rosanna Abbate","female",0,0,10,10,0,0,3,3
"213081","Rosanna Asselta","female",0,0,1,1,0,0,1,1
"213084","Rosanna De Luca","female",0,0,1,1,0,0,0,0
"213098","Rosanna Tavella","female",0,0,2,2,0,0,2,2
"213102","Rosanna C Mirabile","female",0,0,1,1,0,0,0,0
"213103","Rosanne M Crooke","female",0,1,2,3,0,0,1,1
"213104","Rosanne Giesting","female",0,0,1,1,0,0,0,0
"213106","Rosanne Rouf","female",0,0,1,1,0,0,0,0
"213108","Rosario Rossi","female",2,1,1,4,0,0,0,0
"213109","Rosario V Freeman","female",3,1,2,6,0,0,1,1
"213111","Rosario De Rosa","female",0,0,1,1,0,0,0,0
"213112","Rosario Cianci","female",0,1,0,1,0,0,0,0
"213115","Rosario de Nicolas","female",0,0,1,1,0,0,0,0
"213118","Rosario J Perea","female",0,0,2,2,0,0,2,2
"213120","Rosario Fiorilli","female",0,1,1,2,0,0,0,0
"213123","Rosario Sauro","female",0,0,1,1,0,0,0,0
"213124","Rosario Perez-Salda?±a","female",0,0,1,1,0,0,0,0
"213127","Rose Marie Robertson","female",1,5,21,27,0,0,2,2
"213129","Rose Do","female",0,0,1,1,0,0,0,0
"213131","Rose Lengerich","female",0,0,1,1,0,0,0,0
"213132","Rose Anne Kenny","female",1,5,3,9,0,1,0,1
"213142","Rose S Cohen","female",0,0,1,1,0,0,1,1
"213162","Rose Marie Jones","female",0,0,1,1,0,0,0,0
"213167","Roseann M White","female",0,0,1,1,0,0,0,0
"213168","Roseanne M Wolf","female",0,0,3,3,0,0,1,1
"213171","Roselie J Jongbloed","female",1,0,5,6,0,0,0,0
"213177","Roseline Schwartz","female",0,0,1,1,0,0,0,0
"213178","Rosella Fattori","female",0,0,1,1,0,0,0,0
"213179","Roselyne Garnotel","female",0,0,1,1,0,0,0,0
"213182","RoseMarie Robertson","female",0,0,1,1,0,0,0,0
"213183","Rosemary A Rusk","female",0,1,2,3,0,1,0,1
"213184","Rosemary F Kelly","female",0,0,4,4,0,0,3,3
"213185","Rosemary S Bubien","female",1,0,4,5,0,0,0,0
"213187","Rosemary L Walzem","female",0,0,1,1,0,0,0,0
"213188","Rosemary J Scott","female",0,0,1,1,0,0,1,1
"213189","Rosemary Ecob","female",0,0,2,2,0,0,0,0
"213190","Rosemary Parker","female",0,0,1,1,0,0,1,1
"213200","Rosemary Knight","female",0,0,1,1,0,0,0,0
"213201","Rosemary Kraemer","female",1,0,0,1,0,0,0,0
"213202","Rosendo Rodriguez","male",0,0,1,1,0,0,0,0
"213203","Rosetta Melfi","female",0,0,4,4,0,0,1,1
"213204","Rosetta M Chiavacci","female",0,0,1,1,0,0,0,0
"213208","Roshan Ravindran","male",1,1,0,2,0,0,0,0
"213209","Roshan Prakash","male",0,0,1,1,0,0,1,1
"213210","Roshan Patel","male",0,0,1,1,0,0,0,0
"213212","Roshanak Bagheri","female",0,0,1,1,0,0,1,1
"213213","Roshni R Singaraja","female",1,0,0,1,0,0,0,0
"213214","Rosie Callender","female",0,0,1,1,0,0,1,1
"213215","Rosie Te-Frey","female",0,0,1,1,0,0,1,1
"213216","Rosie Z Yu","female",0,0,2,2,0,0,1,1
"213218","Rosine Nzietchueng","female",0,0,1,1,0,0,0,0
"213219","Rosita Stanzione","female",0,0,2,2,0,0,1,1
"213221","Rosita Zakeri","female",2,0,0,2,1,0,0,1
"213223","Roslyn A Stone","female",0,1,3,4,0,0,1,1
"213227","Rosmeri K Lazzaretti","female",1,0,0,1,1,0,0,1
"213228","Ross T Tsuyuki","male",3,0,2,5,2,0,0,2
"213229","Ross D Feldman","male",2,2,4,8,0,0,0,0
"213230","Ross T Murphy","male",2,1,10,13,0,0,0,0
"213231","Ross McGeoch","male",0,0,2,2,0,0,1,1
"213232","Ross Arena","male",4,4,16,24,2,2,12,16
"213233","Ross D Fletcher","male",2,10,11,23,1,0,0,1
"213235","Ross M Ungerleider","male",0,2,9,11,0,0,0,0
"213237","Ross MacDuff","male",0,0,1,1,0,0,0,0
"213239","Ross F Garberich","male",1,0,8,9,1,0,8,9
"213243","Ross T Campbell","male",2,0,3,5,2,0,2,4
"213267","Ross A Moncur","male",0,0,1,1,0,0,0,0
"213268","Ross A Pettigrew","male",0,1,1,2,0,0,0,0
"213272","Ross M Nesbit","male",1,0,0,1,1,0,0,1
"213274","Ross Prpic","male",1,0,0,1,0,0,0,0
"213277","Ross Berringer","male",0,0,1,1,0,0,0,0
"213293","Ross G Gerrity","male",0,0,1,1,0,0,0,0
"213303","Ross McMahon","male",0,0,1,1,0,0,1,1
"213305","Ross Milne","male",0,0,1,1,0,0,1,1
"213310","Ross A Davies","male",0,0,6,6,0,0,0,0
"213317","Ross Richards","male",0,0,1,1,0,0,0,0
"213328","Ross Waite","male",0,0,1,1,0,0,0,0
"213337","Ross L Prentice","male",0,0,1,1,0,0,1,1
"213347","Ross C Laxton","male",0,0,1,1,0,0,1,1
"213349","Rossana Lombardi","female",0,0,1,1,0,0,0,0
"213350","Rossana Bussani","female",0,0,6,6,0,0,1,1
"213351","Rossana Bongianino","female",0,0,1,1,0,0,1,1
"213352","Rossana Cecere","female",0,0,1,1,0,0,0,0
"213357","Rossana Estell?©s","female",0,0,1,1,0,0,0,0
"213359","Rossella Fattori","female",0,2,13,15,0,0,4,4
"213360","Rossella Barbagallo","female",0,0,1,1,0,0,0,0
"213361","Rossella Marcucci","female",1,0,8,9,0,0,5,5
"213363","Rossella Musolino","female",0,0,1,1,0,0,1,1
"213366","Rossella Paloschi","female",0,0,1,1,0,0,0,0
"213367","Rossella Menghini","female",2,0,2,4,0,0,0,0
"213372","Rossella D'Amato","female",0,0,1,1,0,0,1,1
"213375","Rossella Parrinello","female",0,0,1,1,0,0,1,1
"213376","Rossella Gaggi","female",0,0,1,1,0,0,0,0
"213377","Rossella Troccoli","female",0,0,2,2,0,0,0,0
"213380","Rossella Sorice","female",0,0,1,1,0,0,1,1
"213395","Rossella Ferrara","female",0,0,1,1,0,0,0,0
"213396","Rossella Balsamo","female",0,0,1,1,0,0,0,0
"213398","Rossi P Naoumova","male",1,0,0,1,0,0,0,0
"213399","Rostic Gorbatov","unknown",0,0,4,4,0,0,4,4
"213403","Rostislav Simonenko","male",0,0,1,1,0,0,0,0
"213404","Roswitha Wolfram","female",0,0,1,1,0,0,0,0
"213405","Roula Zahr","female",0,0,1,1,0,0,0,0
"213406","Roula Al-Dahhak","female",0,1,0,1,0,0,0,0
"213407","Roupen Hatzakorzian","male",0,0,1,1,0,0,0,0
"213408","Rouven Nietsch","male",0,0,1,1,0,0,1,1
"213409","Rowena J Dolor","female",0,0,5,5,0,0,3,3
"213411","Rowena Byrom","female",0,0,1,1,0,0,1,1
"213415","Rowida Almomani","female",1,0,1,2,1,0,1,2
"213417","Rowland O Okumu","male",1,0,0,1,0,0,0,0
